first_name,last_name,hire_date
Stamatina,Hiyoshi,30/08/1986
Arun,Terkki,23/01/1986
Chinho,Schneeberger,30/05/1986
Seshu,McFarlan,10/12/1986
Duri,Bail,17/12/1986
Jenwei,Ozery,26/02/1986
Vishwani,Minakawa,12/04/1986
Paloma,Baer,6/03/1986
Sverrir,Ghazalie,31/05/1986
Shawna,Manderick,23/12/1986
Pranay,Irland,19/07/1986
Stafford,Slobodova,3/03/1986
Yuguang,Wilfing,10/07/1986
Gina,Bahi,26/04/1986
Xuejun,Standera,24/03/1986
Kazuhito,Denis,3/12/1986
Shuichi,Boreale,31/07/1986
Gennady,Broder,16/02/1986
Marit,dAstous,7/02/1986
Leon,Velardi,19/11/1986
TRUE,Gihr,26/07/1986
Janche,Schmittgen,12/05/1986
Zeydy,Trumbly,4/08/1986
Masato,Cyre,2/08/1986
Augustine,Peir,13/11/1986
Zine,Walstra,16/12/1986
Krassimir,Lorin,4/08/1986
Masato,Jenevein,13/03/1986
Dayanand,Solares,3/12/1986
Emran,Mundy,26/08/1986
Hyuckchul,Junet,17/04/1986
Breannda,Gyimothy,12/01/1986
Eran,Kaminger,4/08/1986
Radoslaw,Munoz,29/10/1986
Zongyan,Vilarrasa,17/07/1986
Marke,Georgatos,23/09/1986
Marsja,Guenter,21/03/1986
Mitchel,Beeson,29/01/1986
Jahangir,Cappelletti,26/02/1986
Wuxu,Oehlmann,2/10/1986
Renny,Chimia,25/07/1986
Berhard,Kakkar,16/09/1986
Chuanti,Casperson,13/04/1986
Nalini,Jakobus,14/12/1986
Jeong,Bennet,3/07/1986
Leif,Hutton,14/05/1986
Koldo,Olano,25/07/1986
Xianlong,Bamford,27/11/1986
Apostol,Stanfel,11/09/1986
Demos,Pargaonkar,3/11/1986
Chriss,Baja,10/11/1986
Wojceich,Berendt,29/01/1986
Lene,Pileggi,12/12/1986
Alair,Wynblatt,16/10/1986
Uwe,Nourani,1/05/1986
Ibibia,Garnham,9/02/1986
Mahmut,Attimonelli,8/10/1986
Adly,Perna,6/12/1986
Demin,Garrabrants,1/05/1986
Yakkov,Harllee,17/04/1986
Khue,Anandan,29/10/1986
Ashish,Hambrick,11/08/1986
Shounak,Shiratori,20/07/1986
Mong,Schwabacher,20/08/1986
Aiichiro,Codenie,11/07/1986
Tommaso,Huhdanpaa,3/06/1986
Kokou,Olano,19/08/1986
Youpyo,Mitsuhashi,11/03/1986
Cordelia,Mandelberg,17/12/1986
Aemilian,Mitzlaff,25/07/1986
Indrajit,Billingsley,25/06/1986
Tsutomu,Gente,5/11/1986
Conor,Servi,8/02/1986
Arve,Demian,4/02/1986
Chandrasekaran,Gischer,7/12/1986
Shahaf,Perez,26/09/1986
Leucio,Perry,2/01/1986
Leszek,Kawashima,4/05/1986
Arlette,Eiter,30/03/1986
Tsz,Bottner,17/10/1986
Honglan,Pulkowski,22/02/1986
Richard,Stifter,1/05/1986
Reinhard,McAffer,26/12/1986
Ramya,Vernadat,12/08/1986
Marin,Jumpertz,7/12/1986
Theirry,Tchuente,22/01/1986
Muzhong,Alencar,12/06/1986
Samphel,Rotem,13/10/1986
Masali,Cyre,5/06/1986
Kendra,Bazzichi,26/03/1986
Rosli,Perez,26/03/1986
Berthier,Tokunaga,28/01/1986
Valery,Norsworthy,16/12/1986
Weijing,Ranai,5/07/1986
Pohua,Sevcikova,19/12/1986
Guangming,Furudate,11/04/1986
Candida,Salverda,16/07/1986
Shin,Selvestrel,14/10/1986
Saeed,Cronin,1/12/1986
Deborah,Woycyznski,1/07/1986
Renny,Cappelli,9/10/1986
Parke,Stassinopoulos,12/03/1986
Anestis,Rathonyi,25/04/1986
Conrado,Uchoa,1/10/1986
Chandrasekaran,Georgatos,16/12/1986
Basem,Veeraraghavan,30/12/1986
Huei,Luke,17/11/1986
Chikara,Rissland,23/01/1986
Kensei,Speek,20/01/1986
Nechama,Rathonyi,24/12/1986
Dmitri,Doering,13/03/1986
Tsvetan,Schmiedel,18/06/1986
Kazuhide,Marzano,3/06/1986
Masanao,Avouris,11/11/1986
Ymte,Albarhamtoshy,27/10/1986
Barton,Tramer,14/08/1986
Shaowei,Yavatkar,13/06/1986
Kristof,Vesel,27/10/1986
Mototsugu,Genin,20/01/1986
Leni,Sommer,14/11/1986
Bokyung,Zhang,17/10/1986
Amabile,Debuse,7/04/1986
Mona,Suomi,25/07/1986
Gita,McFarlin,23/01/1986
Stein,Laventhal,31/03/1986
Kshitij,Garnham,22/01/1986
Anneli,Basart,2/03/1986
Lena,Raney,14/11/1986
Khoa,Luke,1/08/1986
Bikash,Swick,7/10/1986
Bader,Kornyak,2/02/1986
Weiye,Uhrig,31/03/1986
Kazuhito,Encarnacion,21/08/1986
Rosita,McFarlin,22/10/1986
Douadi,Tsukune,1/09/1986
Gino,Zockler,10/11/1986
Morris,Ramaiah,30/03/1986
Radoslaw,Ghemri,31/08/1986
Zhenbing,Comellas,21/03/1986
Ronghao,Lores,28/01/1986
Luigi,Ellozy,18/07/1986
Mayumi,Rettelbach,19/12/1986
Masako,Lenart,13/01/1986
Francesca,Lieberherr,27/05/1986
Zhiguo,Melter,16/12/1986
Manu,Farris,17/06/1986
Shigehito,Improta,22/07/1986
Sumali,Matzke,10/04/1986
Prodip,Gerteisen,9/10/1986
Mantis,Serra,30/03/1986
Thodoros,Berendt,6/08/1986
Sukumar,Heydon,1/03/1986
Mohammed,Heemskerk,16/12/1986
Hideo,Lowrie,30/10/1986
Neelam,Munawer,4/08/1986
Hsiangchu,Herbst,25/09/1986
Jaques,Ghalwash,25/09/1986
Uinam,Danecki,17/04/1986
Gay,Conti,28/10/1986
Shushma,Jervis,17/11/1986
Ziyad,Krupka,22/05/1986
Geoffrey,Lundstrom,22/05/1986
Reuven,Vadhan,31/07/1986
Satyanarayana,Pettis,10/08/1986
Visit,Orlowska,30/10/1986
Jianwen,Gente,2/04/1986
Edwin,Setia,9/10/1986
Rosine,Peek,20/05/1986
Bouchung,Rosis,26/03/1986
Yifei,Shackell,21/11/1986
Hisao,Feinberg,8/05/1986
Martina,Maliniak,28/05/1986
Susuma,Schaad,29/11/1986
Basim,Worfolk,26/06/1986
Heng,Denti,29/04/1986
Yechezkel,Rajaraman,24/08/1986
Georg,Felder,2/01/1986
Shen,Staudhammer,23/08/1986
Ghassan,Ermel,4/07/1986
Kaijung,Dalton,1/12/1986
Pragnesh,Schrift,25/02/1986
Yongqiao,Schwartzburd,6/04/1986
Toshimitsu,Solares,29/06/1986
Amabile,Beerel,3/12/1986
Maya,Barinka,26/06/1986
Kauko,Domenig,8/05/1986
Shigeichiro,Cunliffe,14/03/1986
Gladys,Laventhal,24/08/1986
Francesca,Schicker,30/01/1986
Fumiyo,Cools,26/08/1986
Rosine,Swiss,22/01/1986
Barry,Kroha,10/08/1986
Kellie,Vendrig,28/07/1986
Basil,Lieblein,28/12/1986
Fumitake,Wendorf,14/01/1986
Michaela,Bamford,13/10/1986
Naftaly,Kolvik,7/01/1986
Sandeepan,Chinal,25/05/1986
Lihong,Garrabrants,25/04/1986
Stamatina,Barriga,7/01/1986
King,Keirsey,14/04/1986
Gal,Peris,9/04/1986
Jordanka,Kampfer,23/10/1986
Niteen,Koblick,10/10/1986
Moss,Kavraki,21/02/1986
Hiroyasu,Melichar,15/11/1986
Breannda,Mawatari,5/05/1986
Rance,McAffer,16/08/1986
Hyuckchul,Wuwongse,17/11/1986
Alassane,Erdmenger,13/08/1986
Marek,Zultner,16/08/1986
Jianhui,Waleschkowski,29/06/1986
Matt,Reistad,24/05/1986
Boutros,Georgakopoulos,15/07/1986
Kirk,Ertl,19/05/1986
Manu,Backhouse,13/06/1986
Masako,Nannarelli,16/10/1986
Adas,Linares,3/01/1986
Wojceich,Hellwagner,9/10/1986
Stafford,Rassart,21/07/1986
Heekeun,Solovay,25/11/1986
Shuky,Jakobus,16/06/1986
Mooi,Schreiter,27/07/1986
Goa,Mungall,16/12/1986
Zhensheng,Beidas,9/03/1986
Along,Shrader,20/12/1986
Nahid,Karnin,22/10/1986
Elliott,Kitai,16/06/1986
Tetsushi,Riexinger,21/01/1986
Jordanka,Scharstein,1/07/1986
Eran,Uhrig,19/11/1986
Dipankar,Shimshoni,5/04/1986
Shaowen,Honglei,29/08/1986
Aimee,Maierhofer,17/08/1986
Luigi,Bodoff,24/01/1986
Shay,Gruenwald,31/08/1986
Udaiprakash,Krone,8/03/1986
Aleksandar,Mitina,12/08/1986
Syozo,Peck,26/07/1986
Chinho,Norsworthy,3/10/1986
Shaibal,Penttonen,17/08/1986
Goa,Rouquie,22/02/1986
Ortrud,Cromarty,20/08/1986
Yuichiro,Crooks,13/05/1986
Yannis,Albarhamtoshy,4/07/1986
Kwangsub,Marchesini,8/06/1986
Goa,Jonsson,2/06/1986
Rildo,Zobel,19/04/1986
Alenka,Itzfeldt,1/06/1986
Huiqun,Suri,24/10/1986
Heekeun,Hardjono,23/06/1986
Shridhar,Wuwongse,18/10/1986
Geraldo,Chartres,26/09/1986
Junichi,Merks,5/03/1986
Ayakannu,Luby,21/07/1986
Christoph,Mahmud,18/07/1986
TRUE,Perng,7/09/1986
Annemarie,Clouatre,1/06/1986
Mani,Vigier,15/07/1986
Masoud,Felcyn,28/09/1986
Zhenbing,Krone,12/09/1986
Tzvetan,Gniady,8/03/1986
Sanjay,Suomi,15/03/1986
Luise,Emmerich,16/06/1986
Alejandro,Lamba,19/06/1986
Stabislas,Cools,19/12/1986
Yechiam,Boreale,3/01/1986
Ronghao,Gils,31/07/1986
Barun,Famili,21/10/1986
Toshiki,Champarnaud,30/12/1986
Ulises,Baumann,22/10/1986
Xiahua,Fiutem,28/09/1986
Elrique,Openshaw,20/12/1986
Jackson,Domenig,17/07/1986
Bernice,Speckmann,16/07/1986
Shalesh,Ramsak,15/06/1986
Shigehiro,Tsunoo,7/10/1986
Moto,Gubsky,9/05/1986
Shih,Quaggetto,22/01/1986
Kazuyasu,Marshall,15/02/1986
Marla,Rosiles,29/07/1986
Bernice,Papastamatiou,30/06/1986
Hatem,Orsini,19/01/1986
Mooi,Anily,2/02/1986
Stepehn,Camarinopoulos,25/10/1986
Djelloul,Leaver,6/09/1986
Armond,Srimani,8/11/1986
Roddy,Uhrik,2/06/1986
Kshitij,Riexinger,5/03/1986
Haldun,Kuzuoka,9/12/1986
Petter,Tiemann,21/03/1986
Salvador,Tsunoo,9/07/1986
Geraldo,Schauser,8/06/1986
Gennady,Streit,19/12/1986
Matt,Winter,3/06/1986
Shim,Rijckaert,19/12/1986
Mariangiola,Ratnakar,21/11/1986
Chinya,Copas,15/08/1986
Avishai,Tsukuda,6/04/1986
Ult,Rathonyi,12/01/1986
Quingbo,Braunschweig,28/04/1986
Sreenivas,Barinka,3/03/1986
Venkatesan,Vadhan,29/07/1986
Yefim,Prampolini,13/04/1986
Conrado,Vidal,29/07/1986
Syozo,Schwaller,13/09/1986
Szabolcs,Farrow,6/08/1986
Etsuo,Couchot,8/04/1986
Radhika,Billingsley,5/07/1986
King,Rathonyi,27/10/1986
Shigeo,Mersereau,27/11/1986
Jaewon,Lueh,7/03/1986
Doohun,Puppe,4/10/1986
Uli,Claffy,11/07/1986
Jouko,Bellmore,1/04/1986
Garnet,Coombs,26/07/1986
Yuchang,Erni,30/05/1986
Taiji,Schrift,26/11/1986
Mabry,Underwood,22/01/1986
Toshiki,Geffroy,23/04/1986
Martien,Doering,17/08/1986
Gaurav,Lally,16/05/1986
Rosella,Munch,20/11/1986
Susanta,Janocha,25/11/1986
Mohd,Wendorf,27/01/1986
Naraig,Terekhov,30/06/1986
Panayotis,Lukaszewicz,25/08/1986
Selwyn,Guting,10/09/1986
Leucio,Spieker,26/06/1986
Paloma,Ulupinar,30/06/1986
Alair,Olano,25/07/1986
Mahmut,Kranzdorf,19/11/1986
Gurbir,Legleitner,6/05/1986
Lein,Bergere,29/07/1986
Cedric,Siprelle,1/08/1986
Lillian,Takanami,4/08/1986
Aria,Mayerwieser,27/08/1986
Reinhard,Yoshimura,22/09/1986
Fuqing,Randt,4/03/1986
Prasadram,Capobianchi,19/12/1986
Suzette,Nitsche,12/03/1986
Sanjit,Lorho,7/01/1986
Jagoda,Bernardinello,17/07/1986
Oddvar,Rohrbach,10/11/1986
Mihalis,Koprowski,19/09/1986
Jianwen,Janocha,30/01/1986
Ortrud,Kugler,20/08/1986
Tse,Matheson,21/11/1986
Sigeru,Lichtner,19/07/1986
Anestis,Ratnakar,3/09/1986
Badri,Beausoleil,27/01/1986
Ronghao,Pelc,19/10/1986
Nalini,Matzen,4/09/1986
Thodoros,Veccia,17/07/1986
Shietung,Syrotiuk,23/04/1986
Maia,Hockney,16/10/1986
Mario,Gajiwala,6/01/1986
Tse,Ginesta,18/11/1986
Danel,Furudate,4/11/1986
Chandrasekaran,Stiles,5/06/1986
Werner,Chinin,31/08/1986
Xiaoheng,Emden,12/11/1986
Wilmer,Randi,2/02/1986
Vatsa,Stafford,27/09/1986
Xianlong,Bach,19/07/1986
Tadahiro,Bazelow,3/02/1986
Saddek,VanScheik,7/12/1986
Lunjin,Czaja,21/10/1986
Kensei,Hutter,14/05/1986
Chriss,Viele,10/01/1986
Kankanahalli,Billawala,7/05/1986
Insup,Miyakawa,27/04/1986
Pantung,Emden,8/01/1986
Kasidit,Fujisaki,13/12/1986
Shakhar,Broder,17/12/1986
Gadiel,Majewski,13/06/1986
Shiv,Barbanera,30/05/1986
Ramachenga,Gargeya,4/07/1986
Serap,Matzat,23/07/1986
Aron,Huxford,8/01/1986
Irena,Kuzuoka,6/05/1986
Arvind,Bellmore,22/09/1986
Amalendu,Ruther,5/01/1986
Phule,Usdin,31/08/1986
Miyeon,Nilsson,22/11/1986
Shalesh,Cools,6/05/1986
Jaideep,Emden,6/05/1986
Ibibia,Conia,29/09/1986
Jenwei,Rothenberg,10/08/1986
Zine,Koprowski,24/08/1986
Marko,Zongker,15/05/1986
Aloys,Blokdijk,8/07/1986
Tristan,Marquardt,10/10/1986
Tuval,Stifter,7/05/1986
Spyrose,Xiaoshan,7/12/1986
Bernice,Furudate,7/05/1986
Syozo,Nitto,16/09/1986
Eldridge,Luks,22/06/1986
Gian,Stentiford,3/06/1986
Sungwon,Stille,26/09/1986
Gil,Pokrovskii,2/07/1986
Baoqiu,Krone,5/04/1986
Bartek,Erbe,21/06/1986
Billie,Talmor,30/12/1986
Abdelwaheb,Perri,9/01/1986
Chiranjit,Valette,13/01/1986
Sajjad,Seiwald,10/06/1986
Takahiro,Swan,26/02/1986
Abdelghani,Domenig,31/01/1986
Mototsugu,Gyorkos,22/05/1986
Faiza,Botman,27/10/1986
Jeanna,Levasseur,12/04/1986
Larisa,Tempesti,5/05/1986
Taegyun,Llado,17/09/1986
Miomir,Ranka,14/10/1986
Fumiya,Bierman,26/11/1986
Otilia,Uhrig,17/02/1986
Akemi,Erde,12/07/1986
Phillip,Emmart,1/05/1986
Aiichiro,Ozeki,20/01/1986
Aloke,Brookman,6/09/1986
Cathie,Rissanen,24/05/1986
Kersti,Cheshire,7/08/1986
Dmitry,Poupard,30/09/1986
Tsvetan,Eppinger,8/01/1986
Rosine,Karunanithi,3/07/1986
Kerhong,Skafidas,28/09/1986
Nevio,Carrera,23/03/1986
Kolar,Choobineh,8/04/1986
Kwok,Schoegge,15/06/1986
Xumin,Weedon,12/12/1986
Bodh,Hambrick,15/07/1986
Arto,Sadowski,5/11/1986
Hein,Hasenauer,19/11/1986
Guttorm,Openshaw,20/01/1986
Giordano,Jervis,14/11/1986
Cheong,Christianini,15/07/1986
Sumali,Sooriamurthi,18/02/1986
Fumiya,Griswold,12/06/1986
Sreekrishna,Schrift,24/10/1986
Teunis,Eastman,5/09/1986
Godehard,Parhami,2/03/1986
Kauko,Nitta,15/05/1986
Kersti,Sinitsyn,27/05/1986
Takanari,Lammel,22/09/1986
Hironobu,Otillio,25/03/1986
Zhilian,Schmittgen,12/04/1986
Jeong,Leslie,6/03/1986
Van,Linares,4/02/1986
Kwangjo,Rohrbach,13/09/1986
Marsha,Bonifati,11/10/1986
Krisda,Chepyzhov,18/09/1986
Bernice,Nitsche,9/05/1986
Hatim,Serot,24/06/1986
Rafail,Stroustrup,10/01/1986
Frazer,Pepe,14/10/1986
Nahum,Hiyoshi,5/10/1986
Stepehn,Cullers,4/02/1986
Radhia,Kropp,28/08/1986
Gererd,Wissmann,30/04/1986
Navin,Schauser,19/10/1986
Cristinel,Xiaoshan,4/06/1986
Pragnesh,Krupka,28/03/1986
Nevio,Katzenelson,8/02/1986
Lihong,Varman,18/12/1986
Poornachandra,Milicia,11/03/1986
Kwangsub,Flexer,19/04/1986
Jaroslava,Rodham,25/12/1986
Jianhua,Papsdorf,22/11/1986
Mara,Miara,19/11/1986
Luisa,Ariola,23/11/1986
Kazuhira,Butterworth,15/11/1986
Petter,Zlotek,11/10/1986
Reinhard,Selenyi,27/12/1986
Sanjeeva,Fortenbacher,23/08/1986
Hideyuki,Yurek,17/09/1986
Chaitali,Salinas,21/06/1986
Masaru,Zeleznik,21/02/1986
Xudong,Greibach,8/12/1986
Hideo,Collavizza,22/06/1986
Sumali,Pellegrinelli,8/10/1986
Kiyokazu,Ohori,26/03/1986
Randy,Knightly,31/10/1986
Masamitsu,Maierhofer,31/03/1986
Huiqun,Kandlur,24/08/1986
Jiang,Szemeredi,9/06/1986
Qiwen,Serre,29/09/1986
Khalil,Stemann,3/07/1986
Golgen,Sinicrope,13/06/1986
Huiqun,Merey,11/05/1986
Padma,Felder,13/12/1986
Mabo,Serov,5/01/1986
Ipke,Eldridge,8/08/1986
Charlene,Garrabrants,18/08/1986
Georgi,Gronowski,5/05/1986
Along,Kambil,17/12/1986
Sarita,Swick,2/08/1986
Alassane,Jeong,16/01/1986
Moie,Michaeli,10/03/1986
Zine,Gecsel,5/04/1986
Kannan,Rosaz,13/10/1986
Beshir,Brobst,29/03/1986
Lena,Taubman,23/12/1986
Kasturi,Vuskovic,9/01/1986
Gaetan,Dehkordi,21/07/1986
Leaf,Beausoleil,5/01/1986
Gilbert,Itzigehl,8/10/1986
Munenori,Miculan,11/01/1986
Mang,Nourani,2/12/1986
Heeju,Goodrum,11/12/1986
Toshimi,Zuberek,10/03/1986
Steve,Hennebert,22/12/1986
Georgi,Passafiume,3/12/1986
Spyrose,Preusig,28/05/1986
Gaetan,Desikan,22/04/1986
Marko,Sewelson,17/02/1986
Mingzeng,Tiemann,8/08/1986
Nidapan,Yurov,28/09/1986
JoAnne,Krohm,2/11/1986
Peer,Wursthorn,24/11/1986
Kiam,Veevers,22/11/1986
Ramachenga,Harllee,6/05/1986
Howell,Rajcani,2/11/1986
Maia,Jarecki,18/12/1986
Tzu,Radivojevic,13/06/1986
Kamakshi,Yavatkar,10/04/1986
Ibibia,Guting,10/12/1986
Tesuya,Pietrzykowski,12/01/1986
Roddy,Denna,20/02/1986
Alain,Katiyar,18/01/1986
Jaber,Molberg,22/04/1986
Yaghout,Iisaka,21/11/1986
Shir,Garnier,30/05/1986
Roded,Constantine,22/01/1986
Rosella,Hasham,21/02/1986
Sverrir,Fabrizio,24/08/1986
Pramod,Antonakopoulos,8/06/1986
Uri,Lowrie,10/08/1986
Adam,Wrigley,27/06/1986
Byong,Zeilberger,20/11/1986
Chikako,Panangaden,31/03/1986
Marke,Schiper,10/04/1986
Yucai,Raney,19/01/1986
Arfst,Cincotta,30/03/1986
Marla,Fendler,5/12/1986
Martijn,Mapelli,6/04/1986
Tadanori,Niizuma,9/07/1986
Goo,Encarnacion,6/12/1986
Gay,Kadhim,21/12/1986
Masanao,Lamba,13/02/1986
Gadiel,Harbusch,4/06/1986
Navin,Strooper,10/10/1986
Tua,Axelband,30/06/1986
Valter,Verhoeff,4/01/1986
Luisa,Hofstetter,17/05/1986
Torsten,Waleschkowski,7/05/1986
Sumali,Rodham,15/04/1986
Mingdong,Gustavson,18/07/1986
Tsz,Broomell,26/12/1986
Kensyu,Unno,8/05/1986
Tadahiro,Siegrist,28/03/1986
Masadi,Loncour,21/09/1986
Bojan,Kermarrec,11/10/1986
Danae,Farrel,2/05/1986
Magdalena,Chleq,29/05/1986
Herbert,Ginneken,4/12/1986
Harjit,Gerteisen,15/12/1986
Angel,Takanami,12/01/1986
Kristian,Ulupinar,4/06/1986
Nimmagadda,Fujisawa,2/03/1986
Oscal,Hettesheimer,20/08/1986
Giao,Adachi,4/11/1986
Xumin,Miara,3/03/1986
Jessie,Erva,2/09/1986
Tokuyasu,Feldhoffer,26/02/1986
Alejandro,Luon,12/01/1986
Bokyung,Sabnani,8/06/1986
Yagil,Peternell,25/06/1986
Khalil,Cooke,29/09/1986
Monique,Leppanen,12/02/1986
Candida,Isard,18/02/1986
Shen,Beetstra,22/02/1986
Gila,Dalton,6/12/1986
Lucien,Anguita,29/11/1986
Olivera,Limongiello,27/11/1986
Danny,Emmerich,9/10/1986
Boriana,Denny,27/10/1986
Laurentiu,Yamaashi,30/09/1986
Valdiodio,Warwick,19/07/1986
Nikolaos,Rodiger,28/04/1986
Doohun,Aloia,28/11/1986
Yuuichi,Plavsic,10/02/1986
Mabry,Conia,14/05/1986
Carrsten,Coors,9/06/1986
Dulce,Lueh,24/07/1986
Tsuneo,Sanella,8/10/1986
Yuchang,Busillo,30/03/1986
Xiaoqiang,Vecchio,13/12/1986
Ramachenga,Snedden,14/03/1986
Vojin,Lamma,8/04/1986
Rosella,Olano,9/01/1986
Kwan,Usery,6/08/1986
Ipke,Birta,6/12/1986
Lakshmi,Auyong,13/06/1986
Akeel,Cheshire,9/07/1986
Siamak,Luga,29/06/1986
Atilio,Schaaf,13/04/1986
Susanta,Hanabata,17/05/1986
Emdad,Peral,25/07/1986
Aiman,Welham,14/05/1986
Salvador,Limongiello,31/03/1986
Bernice,Ranon,2/04/1986
Dipayan,Herbst,4/12/1986
Aloke,Oaver,17/04/1986
Piyawadee,Acton,13/01/1986
Christ,Khalil,17/10/1986
Arie,Axelband,20/09/1986
Anneli,Desikan,21/09/1986
Mohammed,Cannard,27/12/1986
Nagui,Picco,24/09/1986
Youjian,Escriba,15/02/1986
Yolla,Marshall,1/02/1986
Surveyors,Hoogerwoord,19/01/1986
Lucien,Zambonelli,8/03/1986
Macha,Hardjono,6/09/1986
Wuxu,Aseltine,22/07/1986
Aleksander,Klerer,28/03/1986
Navin,Choobineh,8/10/1986
Jayesh,Curless,11/03/1986
Aria,Chaudhury,21/12/1986
Jamaludin,Majewski,16/11/1986
Kiyotoshi,Shrader,4/02/1986
Shuky,Flexer,12/05/1986
Mohua,Servi,13/06/1986
Pintsang,Eastman,9/04/1986
Navid,Mitsuhashi,15/09/1986
Eberhardt,Gubsky,6/10/1986
Domenico,Marzano,1/02/1986
Tsutomu,Marquardt,5/05/1986
Kenton,Wallrath,16/12/1986
Jingling,Docker,28/02/1986
Nikolaos,Gladwell,3/08/1986
Shim,Kornatzky,9/12/1986
Carrsten,Schueller,2/05/1986
Danel,Krybus,26/10/1986
Leah,Hedayat,25/06/1986
Brendon,Parascandalo,5/02/1986
Bartek,Duclos,11/05/1986
Conal,Motley,10/09/1986
Nidapan,Godskesen,7/07/1986
Tommaso,Adachi,16/01/1986
Thodoros,Luks,2/09/1986
Lijia,Chenoweth,1/07/1986
Kerhong,Radivojevic,27/03/1986
Sungwon,Sifakis,5/02/1986
Boriana,Wolniewicz,13/04/1986
Constantijn,Jiang,22/10/1986
Yuchang,Yetim,11/12/1986
Guther,Kitsuregawa,27/11/1986
Gopalakrishnan,Steenbeek,13/06/1986
Xiaoqiu,Percebois,17/03/1986
Moto,Bail,15/06/1986
Mingdong,Byoun,7/02/1986
Sorina,Dichev,24/08/1986
Sushant,Whitcomb,23/02/1986
Atreyi,Asser,30/06/1986
Nikolaos,Hofmeyr,20/08/1986
Tesuya,Savasere,29/07/1986
Divier,Ossenbruggen,1/10/1986
Vasilis,Jansen,16/08/1986
Along,Bahr,30/06/1986
Domenico,Frolund,9/10/1986
Rafols,Kamble,26/10/1986
Hironobu,Stavenow,13/02/1986
Kazunori,Azadmanesh,2/02/1986
Horward,Boudaillier,12/02/1986
Kwangho,Ratzlaff,24/08/1986
Lena,Bolsens,16/07/1986
Xiaoheng,Godskesen,13/11/1986
Aiichiro,Cardazo,28/09/1986
Susuma,Zhiwei,22/07/1986
Mabhin,Demeyer,28/08/1986
DAIDA,Pero,22/11/1986
Yurii,Bernardeschi,7/04/1986
Shirish,Iivonen,14/12/1986
Valeri,Alblas,13/11/1986
Basem,Bojadziev,21/06/1986
Hitomi,Strandh,15/03/1986
Satosi,Azulay,23/03/1986
Mahendra,Brookman,1/09/1986
Younwoo,Munke,23/08/1986
Chenye,Tzvieli,4/09/1986
Ramalingam,Birke,10/05/1986
JoAnne,Pearson,18/08/1986
Alejandro,Worfolk,25/09/1986
Seongbin,Stenning,9/08/1986
Hairong,Angelopoulos,1/11/1986
Along,Nanard,14/08/1986
Otilia,Rissanen,31/05/1986
Shalesh,Sommer,20/06/1986
Kasturi,Kusalik,4/11/1986
Tran,Nannarelli,21/03/1986
Emdad,Lyonns,20/06/1986
Neven,Zhang,5/05/1986
Tonny,Nooteboom,1/07/1986
Persi,Radivojevic,6/12/1986
Sachar,Merey,7/03/1986
Achilleas,Goldhammer,3/10/1986
Idoia,Cannane,14/03/1986
Arne,Basawa,7/11/1986
Niranjan,Braunschweig,31/05/1986
Arto,Spelt,21/03/1986
Mayuko,Parascandalo,20/03/1986
Pranjal,Rossi,23/02/1986
Akeel,Plump,1/02/1986
Visit,Dengi,18/04/1986
Zhiwei,Radivojevic,18/05/1986
Zorica,Oskamp,10/07/1986
Kiyomitsu,Larfeldt,30/11/1986
Kiam,Bala,22/01/1986
Yifei,Merro,2/12/1986
Kazuhiro,Kuhnemann,11/03/1986
Arvind,Gulik,11/01/1986
Monique,Lenart,1/02/1986
Waiman,Klyachko,19/12/1986
Domenick,Perez,15/09/1986
Alexius,Qiwen,11/01/1986
Hitofumi,Marakhovsky,13/11/1986
Indrajit,Farris,11/10/1986
Eckart,Chandrasekhar,21/01/1986
Domenico,Bonifati,17/03/1986
Froduald,Tramer,19/04/1986
Dzung,Marletta,24/11/1986
Xinyu,Yamaashi,24/01/1986
Josyula,Rosca,16/02/1986
Remko,Cronan,6/02/1986
Radhakrishnan,Akazan,17/01/1986
Prodip,Improta,12/01/1986
Eben,Khasidashvili,28/11/1986
Gonzalo,Baumann,30/05/1986
Sadegh,Masamoto,9/12/1986
Lansing,Schreiter,9/02/1986
Berna,Rohrbach,21/10/1986
Shuzo,Kolvik,19/09/1986
Trygve,Oppitz,5/03/1986
Chuanyi,Janocha,12/03/1986
Jaroslava,Andreotta,13/04/1986
Ingemar,Taubman,6/03/1986
Constantine,Luck,12/06/1986
Panayotis,Tanemo,5/03/1986
Rosita,Zielinski,16/07/1986
Takahiro,Beerel,6/02/1986
Hironoby,Fetvedt,2/03/1986
Teunis,Monarch,15/09/1986
Sanjai,Kaelbling,30/04/1986
Sivanarayana,Hiraishi,28/02/1986
Toshimori,Zeilberger,9/06/1986
Kwan,Orlowska,21/09/1986
Fox,Douceur,6/09/1986
Guiseppe,Hitomi,2/06/1986
Kyoichi,Etalle,14/01/1986
Shuho,Zeleznik,16/04/1986
Katsuyuki,Baezner,12/09/1986
Xudong,Shackell,17/07/1986
Hinrich,Junet,4/11/1986
Halsur,Kalloufi,1/02/1986
Takahito,Llado,2/05/1986
Claudi,Mamelak,13/07/1986
Siddarth,Clouatre,22/07/1986
Reinhold,Dalton,13/03/1986
Matt,Norsworthy,5/05/1986
Sailaja,Chinin,12/03/1986
Seongbae,Siepmann,13/11/1986
Mani,Beznosov,21/05/1986
Chanjung,Baer,3/04/1986
Moto,Sinitsyn,1/10/1986
Luise,Pardalos,2/05/1986
Howell,Garrabrants,1/10/1986
